CO_count,CO_mean,CO_median,CO_stdDev,month,year,zone,date,season
690,13.841247693147299,13.6387223864504,1.1866189364011002,1.0,2023.0,High_Himal,2023-01-01,Winter
690,14.442916139035301,14.2539708432737,1.3047509776252,2.0,2023.0,High_Himal,2023-02-01,Winter
690,15.2716162258199,15.2118933549418,1.2491439440597,3.0,2023.0,High_Himal,2023-03-01,Pre-monsoon
690,15.7134290090497,15.4189085477928,1.4305722140929,4.0,2023.0,High_Himal,2023-04-01,Pre-monsoon
690,16.5049757932266,16.307122551938,1.2425448732392002,5.0,2023.0,High_Himal,2023-05-01,Pre-monsoon
690,16.5447968119919,16.3935912072679,1.1429122717188,6.0,2023.0,High_Himal,2023-06-01,Monsoon
690,17.8963761492216,17.8912153320489,1.0247728302160002,7.0,2023.0,High_Himal,2023-07-01,Monsoon
690,18.7032027045836,18.6931752837366,1.1355646936443,8.0,2023.0,High_Himal,2023-08-01,Monsoon
690,18.450382615163402,18.2963739926668,1.1731381107429002,9.0,2023.0,High_Himal,2023-09-01,Monsoon
690,14.4423397574927,14.361802926392501,0.9672784630814676,10.0,2023.0,High_Himal,2023-10-01,Post-monsoon
690,14.1075031448515,13.9956356507201,1.0087468847984,11.0,2023.0,High_Himal,2023-11-01,Post-monsoon
690,14.765454983529699,14.6047988555175,1.1416711299155,12.0,2023.0,High_Himal,2023-12-01,Winter
690,14.3002175816558,14.1404557706723,1.2107517530174001,1.0,2024.0,High_Himal,2024-01-01,Winter
690,14.2936593648378,14.192599331486699,1.2004837104050001,2.0,2024.0,High_Himal,2024-02-01,Winter
690,15.5323694456434,15.3642853795553,1.3074347691801,3.0,2024.0,High_Himal,2024-03-01,Pre-monsoon
690,17.380070827667698,17.0373610626779,1.8430226994599002,4.0,2024.0,High_Himal,2024-04-01,Pre-monsoon
690,19.573059738106,19.3831773792711,1.7284960486772,5.0,2024.0,High_Himal,2024-05-01,Pre-monsoon
690,20.6842876502685,20.541726966641903,1.7740582080978,6.0,2024.0,High_Himal,2024-06-01,Monsoon
690,18.9386344690337,18.8897189195193,1.0959846755156,7.0,2024.0,High_Himal,2024-07-01,Monsoon
690,17.4943715303435,17.503878894670798,1.1501561352964,8.0,2024.0,High_Himal,2024-08-01,Monsoon
690,18.4896913862446,18.401782951576,1.2118301044458,9.0,2024.0,High_Himal,2024-09-01,Monsoon
690,15.8751806184609,15.8149392000915,1.0395720762279999,10.0,2024.0,High_Himal,2024-10-01,Post-monsoon
690,15.4610214755389,15.3063123480059,1.1203772068795,11.0,2024.0,High_Himal,2024-11-01,Post-monsoon
690,15.480999767267301,15.303080836339701,1.1372536602715,12.0,2024.0,High_Himal,2024-12-01,Winter
690,16.0049070312132,15.777003458558099,1.2707148652265001,1.0,2025.0,High_Himal,2025-01-01,Winter
690,14.8235079213922,14.669184971348399,1.2633797896296999,2.0,2025.0,High_Himal,2025-02-01,Winter
690,16.0044819094767,15.829958989566299,1.4307077873768002,3.0,2025.0,High_Himal,2025-03-01,Pre-monsoon
690,17.3269751358884,17.1815296622513,1.6242408028577,4.0,2025.0,High_Himal,2025-04-01,Pre-monsoon
690,17.7573933984477,17.6151938252156,1.3620880969920999,5.0,2025.0,High_Himal,2025-05-01,Pre-monsoon
690,17.8396637997165,17.725174834622102,1.2953693438181,6.0,2025.0,High_Himal,2025-06-01,Monsoon
690,17.5147783807239,17.5616004920418,1.1459693216842,7.0,2025.0,High_Himal,2025-07-01,Monsoon
690,19.088442459655,19.1445183961016,1.1701995404893,8.0,2025.0,High_Himal,2025-08-01,Monsoon
690,18.148705473713797,18.0476663751406,1.1353243934039,9.0,2025.0,High_Himal,2025-09-01,Monsoon
690,14.633917715691299,14.5141051429749,1.0285874827862,10.0,2025.0,High_Himal,2025-10-01,Post-monsoon
690,13.761204759523899,13.627608169528902,1.0442319559812,11.0,2025.0,High_Himal,2025-11-01,Post-monsoon
690,13.4493809502016,13.3779710576824,0.9329664620731698,12.0,2025.0,High_Himal,2025-12-01,Winter
690,13.2273895131347,13.104700514200001,1.0863448764142,1.0,2026.0,High_Himal,2026-01-01,Winter
690,13.4624093211555,13.2555765943894,1.1942538949875001,2.0,2026.0,High_Himal,2026-02-01,Winter
690,14.837516784756701,14.6933579777356,1.2423944099739002,3.0,2026.0,High_Himal,2026-03-01,Pre-monsoon
690,14.7563087751744,14.6207434072815,1.1916219420034,4.0,2026.0,High_Himal,2026-04-01,Pre-monsoon
690,16.3577864317661,16.277376735459598,1.237164458141,5.0,2026.0,High_Himal,2026-05-01,Pre-monsoon
690,17.0984282529964,16.8193166551325,1.4620699410114,6.0,2026.0,High_Himal,2026-06-01,Monsoon
690,17.5790521911947,17.6239173340034,1.1548570058001,7.0,2026.0,High_Himal,2026-07-01,Monsoon
684,17.0924745756967,17.247432255043,1.836101907862,8.0,2026.0,High_Himal,2026-08-01,Monsoon
1449,17.7913507280498,17.3529647477083,2.6369532487338,1.0,2019.0,High_Mountains,2019-01-01,Winter
1449,17.8352830387127,17.358584745992,2.5746915757323,2.0,2019.0,High_Mountains,2019-02-01,Winter
1449,19.1751715839373,18.7484535878346,2.828223397147,3.0,2019.0,High_Mountains,2019-03-01,Pre-monsoon
1449,20.9718556157007,20.337480816880902,2.961519054949,4.0,2019.0,High_Mountains,2019-04-01,Pre-monsoon
1449,22.7634124826822,21.924287351076302,3.7026458774910003,5.0,2019.0,High_Mountains,2019-05-01,Pre-monsoon
1449,22.0081613343354,21.548099393011398,3.0992435683365,6.0,2019.0,High_Mountains,2019-06-01,Monsoon
1449,23.7534404724506,23.527880927424302,2.3792560676994996,7.0,2019.0,High_Mountains,2019-07-01,Monsoon
1449,22.0211589277393,21.695473913645202,2.1311586354195002,8.0,2019.0,High_Mountains,2019-08-01,Monsoon
1449,22.6557698061155,22.4828425739487,2.3996587640781,9.0,2019.0,High_Mountains,2019-09-01,Monsoon
1449,19.8390262661541,19.5731353167332,2.4652540253087,10.0,2019.0,High_Mountains,2019-10-01,Post-monsoon
1449,18.9151622421528,18.6497053636756,2.5385218255785,11.0,2019.0,High_Mountains,2019-11-01,Post-monsoon
1449,17.8612802335368,17.485009333919,2.3655348580226,12.0,2019.0,High_Mountains,2019-12-01,Winter
1449,18.8807286579246,18.4661978766277,2.6772491207309,1.0,2020.0,High_Mountains,2020-01-01,Winter
1449,19.5504523946911,19.1931044834062,2.8119420028657,2.0,2020.0,High_Mountains,2020-02-01,Winter
1449,20.0055859992017,19.5623259226699,2.9182268081501,3.0,2020.0,High_Mountains,2020-03-01,Pre-monsoon
1449,21.7385725782937,21.0633945569006,3.1465737031886,4.0,2020.0,High_Mountains,2020-04-01,Pre-monsoon
1449,22.4200717864016,21.6389663569413,3.083109386415,5.0,2020.0,High_Mountains,2020-05-01,Pre-monsoon
1449,23.0314484382022,22.7364597755796,2.9645104228754997,6.0,2020.0,High_Mountains,2020-06-01,Monsoon
1449,23.3323154058674,23.1004388126422,2.3648492922599,7.0,2020.0,High_Mountains,2020-07-01,Monsoon
1449,21.762437005694302,21.4610939622949,2.1216227452535,8.0,2020.0,High_Mountains,2020-08-01,Monsoon
1449,23.0734966354178,22.7960905272245,2.5869241826548,9.0,2020.0,High_Mountains,2020-09-01,Monsoon
1449,20.3929682032351,20.1164318127964,2.5686228285167,10.0,2020.0,High_Mountains,2020-10-01,Post-monsoon
1449,19.2806580368239,18.826341159157398,2.5861023211368,11.0,2020.0,High_Mountains,2020-11-01,Post-monsoon
1449,19.6863502369222,19.35193584966,2.7439304607596,12.0,2020.0,High_Mountains,2020-12-01,Winter
1449,20.426063001575,19.842462519290002,3.0515180106877,1.0,2021.0,High_Mountains,2021-01-01,Winter
1449,20.3520585969582,19.7271433186815,3.1091286959706,2.0,2021.0,High_Mountains,2021-02-01,Winter
1449,21.8455670130933,21.0595662071437,3.9221518322149,3.0,2021.0,High_Mountains,2021-03-01,Pre-monsoon
1449,24.1978275802824,23.0128404127998,4.7243997502674,4.0,2021.0,High_Mountains,2021-04-01,Pre-monsoon
1449,23.2161688026444,22.775625349049598,3.2533304607477,5.0,2021.0,High_Mountains,2021-05-01,Pre-monsoon
1449,23.226854610308898,23.0581918095565,2.8662685292609,6.0,2021.0,High_Mountains,2021-06-01,Monsoon
1449,22.939844079127898,22.615352254785602,2.369250719609,7.0,2021.0,High_Mountains,2021-07-01,Monsoon
1449,23.6345529239485,23.349971872513,2.4765495048297,8.0,2021.0,High_Mountains,2021-08-01,Monsoon
1449,20.5447907212457,20.2412431205675,2.2488040418482,9.0,2021.0,High_Mountains,2021-09-01,Monsoon
1449,19.299596990310498,18.9489286418626,2.5394323369341,10.0,2021.0,High_Mountains,2021-10-01,Post-monsoon
1449,18.426851102909698,18.208859704578,2.3592490132988,11.0,2021.0,High_Mountains,2021-11-01,Post-monsoon
1449,16.8788069515765,16.630327928112898,2.3175455827611997,12.0,2021.0,High_Mountains,2021-12-01,Winter
1449,17.1550546790617,16.8178825959964,2.4401396512571,1.0,2022.0,High_Mountains,2022-01-01,Winter
1449,17.5013810908807,16.872314620844,2.6639676491038,2.0,2022.0,High_Mountains,2022-02-01,Winter
1449,20.543247027563197,19.8395828426588,3.1273481570861,3.0,2022.0,High_Mountains,2022-03-01,Pre-monsoon
1449,20.6952157724292,19.853025044533098,3.6840461685328,4.0,2022.0,High_Mountains,2022-04-01,Pre-monsoon
1449,21.1237236780568,20.4475925299657,3.2874878508488,5.0,2022.0,High_Mountains,2022-05-01,Pre-monsoon
1449,23.387320458854802,22.873020819500898,3.3430447210734,6.0,2022.0,High_Mountains,2022-06-01,Monsoon
1449,20.0260792148342,19.682795745254797,2.1118457682095,7.0,2022.0,High_Mountains,2022-07-01,Monsoon
1449,21.4735849183275,21.2777824186536,2.2410442100216,8.0,2022.0,High_Mountains,2022-08-01,Monsoon
1449,21.499792658997,21.2088860576099,2.4170790745079,9.0,2022.0,High_Mountains,2022-09-01,Monsoon
1449,16.6924852696261,16.5142815699813,2.3002089946904003,10.0,2022.0,High_Mountains,2022-10-01,Post-monsoon
1449,17.1851588287027,16.8890657929032,2.3896510521642003,11.0,2022.0,High_Mountains,2022-11-01,Post-monsoon
1449,17.2753907166955,16.9417229196266,2.2995840939654,12.0,2022.0,High_Mountains,2022-12-01,Winter
1449,17.167249659554,16.9035911253852,2.640620837758,1.0,2023.0,High_Mountains,2023-01-01,Winter
1449,18.3085161571877,17.8864058441346,2.8878082268187,2.0,2023.0,High_Mountains,2023-02-01,Winter
1449,19.4605605279463,18.949612092517,2.9324738344370003,3.0,2023.0,High_Mountains,2023-03-01,Pre-monsoon
1449,20.1592721529893,19.4807745834897,3.5078619591861,4.0,2023.0,High_Mountains,2023-04-01,Pre-monsoon
1449,20.675790153753,20.0833368646901,3.1882469118456,5.0,2023.0,High_Mountains,2023-05-01,Pre-monsoon
1449,20.446036197370397,19.9401939677556,2.7894910883501,6.0,2023.0,High_Mountains,2023-06-01,Monsoon
1449,21.138944402897398,20.7245659618748,2.143773414455,7.0,2023.0,High_Mountains,2023-07-01,Monsoon
1449,22.154082704587598,21.8246584360012,2.264312852089,8.0,2023.0,High_Mountains,2023-08-01,Monsoon
1449,21.8532060605392,21.517189061981902,2.4565251226264997,9.0,2023.0,High_Mountains,2023-09-01,Monsoon
1449,17.8433030915098,17.4305023867689,2.3910488812405997,10.0,2023.0,High_Mountains,2023-10-01,Post-monsoon
1449,17.3914950648534,17.064807823396,2.2958441988439997,11.0,2023.0,High_Mountains,2023-11-01,Post-monsoon
1449,18.1024876417594,17.855051746538,2.428790544463,12.0,2023.0,High_Mountains,2023-12-01,Winter
1449,18.1663330960672,17.7178454584902,2.7699720355876,1.0,2024.0,High_Mountains,2024-01-01,Winter
1449,17.912880655379702,17.4831741181149,2.7131861262262,2.0,2024.0,High_Mountains,2024-02-01,Winter
1449,19.4994442662677,18.984242451021,3.0355672566727,3.0,2024.0,High_Mountains,2024-03-01,Pre-monsoon
1449,23.221978027439302,22.377635559966798,4.6669138828304995,4.0,2024.0,High_Mountains,2024-04-01,Pre-monsoon
1449,24.899847227625603,24.2415095627025,3.9946618881876996,5.0,2024.0,High_Mountains,2024-05-01,Pre-monsoon
1449,25.498628800703997,25.072431601620202,3.4367492928093,6.0,2024.0,High_Mountains,2024-06-01,Monsoon
1449,22.341882861515,21.878913817336798,2.2622448434014,7.0,2024.0,High_Mountains,2024-07-01,Monsoon
1449,20.8974357398009,20.5902358322709,2.1732782852993,8.0,2024.0,High_Mountains,2024-08-01,Monsoon
1449,22.0699479306116,21.6992278987997,2.3823665544559,9.0,2024.0,High_Mountains,2024-09-01,Monsoon
1449,19.526259740435698,19.0851070740332,2.5692235343192,10.0,2024.0,High_Mountains,2024-10-01,Post-monsoon
1449,18.995006468910997,18.6995715889501,2.4959916460115,11.0,2024.0,High_Mountains,2024-11-01,Post-monsoon
1449,18.866443605093803,18.6520453460627,2.4110407420558,12.0,2024.0,High_Mountains,2024-12-01,Winter
1449,19.5531429308603,19.259387237063798,2.6019826105122,1.0,2025.0,High_Mountains,2025-01-01,Winter
1449,18.6211144359545,18.220942449661802,2.7387487103587,2.0,2025.0,High_Mountains,2025-02-01,Winter
1449,19.9431151635989,19.5925823471508,2.90667930142,3.0,2025.0,High_Mountains,2025-03-01,Pre-monsoon
1449,21.978623848989,21.552969726424,3.6142351790779,4.0,2025.0,High_Mountains,2025-04-01,Pre-monsoon
1449,22.109661518802703,21.5710742100871,3.0360779916703,5.0,2025.0,High_Mountains,2025-05-01,Pre-monsoon
1449,21.7247589635957,21.38227195402,2.6948001415103,6.0,2025.0,High_Mountains,2025-06-01,Monsoon
1449,20.765775494799,20.3553058733258,2.1839431149444,7.0,2025.0,High_Mountains,2025-07-01,Monsoon
1449,22.6093065088967,22.308374199053503,2.2908860740067,8.0,2025.0,High_Mountains,2025-08-01,Monsoon
1449,21.685553296565,21.4041070642537,2.4355823667455,9.0,2025.0,High_Mountains,2025-09-01,Monsoon
1449,17.6401155902415,17.2422523393416,2.1753553925144,10.0,2025.0,High_Mountains,2025-10-01,Post-monsoon
1449,16.6478213433446,16.2617262014252,2.1856888708379,11.0,2025.0,High_Mountains,2025-11-01,Post-monsoon
1449,16.393176538556002,16.0851601883664,2.0921831084614997,12.0,2025.0,High_Mountains,2025-12-01,Winter
1449,16.637797829592902,16.2724831576408,2.4577695227242997,1.0,2026.0,High_Mountains,2026-01-01,Winter
1449,17.0641403087722,16.6935889392333,2.6317077432723996,2.0,2026.0,High_Mountains,2026-02-01,Winter
1449,18.585634206989,18.2231219554284,2.6743832462627,3.0,2026.0,High_Mountains,2026-03-01,Pre-monsoon
1449,19.0040354572699,18.281971138521,3.1617817405434,4.0,2026.0,High_Mountains,2026-04-01,Pre-monsoon
1449,20.599614231546,20.046337478786,3.0309370791425,5.0,2026.0,High_Mountains,2026-05-01,Pre-monsoon
1449,20.6735560933285,20.4416096204983,2.8921208325962997,6.0,2026.0,High_Mountains,2026-06-01,Monsoon
1449,20.8305225255628,20.5305043759884,2.1279151193575,7.0,2026.0,High_Mountains,2026-07-01,Monsoon
1448,20.5377410785243,20.3276338179015,2.6731545604126996,8.0,2026.0,High_Mountains,2026-08-01,Monsoon
1518,26.1724171678972,26.1793947324804,3.0871839268828,1.0,2019.0,Middle_Mountains,2019-01-01,Winter
1518,25.7489240766719,25.692519204338698,3.028256207707,2.0,2019.0,Middle_Mountains,2019-02-01,Winter
1518,28.2017123162027,28.0095449797109,3.6404143215403,3.0,2019.0,Middle_Mountains,2019-03-01,Pre-monsoon
1518,30.8340647713551,30.6925665439217,3.7474750792402,4.0,2019.0,Middle_Mountains,2019-04-01,Pre-monsoon
1518,34.9007500150503,35.0450822292281,4.6407782077708,5.0,2019.0,Middle_Mountains,2019-05-01,Pre-monsoon
1518,31.252534555036704,31.547012754413803,3.0577526089855,6.0,2019.0,Middle_Mountains,2019-06-01,Monsoon
