O3_count,O3_mean,O3_median,O3_stdDev,month,year,zone,date,season
690,117.8913438372936,117.9065790949525,0.8741187951946193,10.0,2023.0,High_Himal,2023-10-01,Post-monsoon
690,118.9786405232985,118.9104999528615,1.1539408724686,11.0,2023.0,High_Himal,2023-11-01,Post-monsoon
690,122.1837345386459,122.3582608867873,1.5701919956354,12.0,2023.0,High_Himal,2023-12-01,Winter
690,128.9195642661147,128.9990041852446,1.7183924982673,1.0,2024.0,High_Himal,2024-01-01,Winter
690,131.2622509359469,131.6204578634121,3.3128378790264,2.0,2024.0,High_Himal,2024-02-01,Winter
690,125.5485258404401,125.1575296408558,2.0401841802768,3.0,2024.0,High_Himal,2024-03-01,Pre-monsoon
690,135.7537533178793,136.1379331763356,2.0431666554969,4.0,2024.0,High_Himal,2024-04-01,Pre-monsoon
690,128.7483088619579,128.70337578866662,1.2177422156636,5.0,2024.0,High_Himal,2024-05-01,Pre-monsoon
690,124.7087953514115,124.7061717350242,0.7526392458349414,6.0,2024.0,High_Himal,2024-06-01,Monsoon
690,119.599536716644,119.5830468966428,0.7697287580528684,7.0,2024.0,High_Himal,2024-07-01,Monsoon
690,119.62965937342581,119.6502181802913,0.523235659554362,8.0,2024.0,High_Himal,2024-08-01,Monsoon
690,118.4797290830662,118.48758612905209,0.6748264971686275,9.0,2024.0,High_Himal,2024-09-01,Monsoon
690,115.6938250302926,115.67719253364379,0.991231914500307,10.0,2024.0,High_Himal,2024-10-01,Post-monsoon
690,113.4714002027983,113.6018376418323,0.9260426685262207,11.0,2024.0,High_Himal,2024-11-01,Post-monsoon
690,115.0697246768219,114.8968422909734,1.8235777332512,12.0,2024.0,High_Himal,2024-12-01,Winter
690,116.7200106304649,116.92164133609299,1.2547132626074,1.0,2025.0,High_Himal,2025-01-01,Winter
690,126.83364728459689,127.15319014409249,1.3173909931228,2.0,2025.0,High_Himal,2025-02-01,Winter
690,125.8999006708521,125.80597619234598,1.5606362847536,3.0,2025.0,High_Himal,2025-03-01,Pre-monsoon
690,127.62075368695992,127.61038645828322,0.65684402863582,4.0,2025.0,High_Himal,2025-04-01,Pre-monsoon
690,125.584112571702,125.62520570427799,0.6887622836662601,5.0,2025.0,High_Himal,2025-05-01,Pre-monsoon
690,122.17778357500029,122.1735319088431,0.5903603678681183,6.0,2025.0,High_Himal,2025-06-01,Monsoon
690,120.4648317716922,120.477739104333,0.4591813787394136,7.0,2025.0,High_Himal,2025-07-01,Monsoon
690,118.445052305645,118.4456233777083,0.4165519426197588,8.0,2025.0,High_Himal,2025-08-01,Monsoon
690,116.961804247578,116.9171880614,0.6766704182330157,9.0,2025.0,High_Himal,2025-09-01,Monsoon
690,117.1809800803219,117.1972253827111,0.6697163077273767,10.0,2025.0,High_Himal,2025-10-01,Post-monsoon
690,110.49654694327441,110.5848470161534,0.9329050260769144,11.0,2025.0,High_Himal,2025-11-01,Post-monsoon
690,108.70197737513861,108.61865612983331,0.7993829774529846,12.0,2025.0,High_Himal,2025-12-01,Winter
690,115.2474338708608,114.95787953057419,1.7765005544923,1.0,2026.0,High_Himal,2026-01-01,Winter
690,123.05350451241071,123.2164017020892,1.3192981089727,2.0,2026.0,High_Himal,2026-02-01,Winter
690,124.1975685348596,124.1926036780032,0.8617678118755269,3.0,2026.0,High_Himal,2026-03-01,Pre-monsoon
690,127.5964725641745,127.70779152318401,1.2010494804469,4.0,2026.0,High_Himal,2026-04-01,Pre-monsoon
690,127.87421923878931,127.91789278921861,0.6936480057821922,5.0,2026.0,High_Himal,2026-05-01,Pre-monsoon
690,125.965867639449,125.9531689530817,0.5939466718577318,6.0,2026.0,High_Himal,2026-06-01,Monsoon
690,122.9611724366326,122.9493152300809,0.4822532835944905,7.0,2026.0,High_Himal,2026-07-01,Monsoon
690,122.9462087512331,123.06147321124811,1.203034856994,8.0,2026.0,High_Himal,2026-08-01,Monsoon
1449,114.07925210536821,114.8399051195526,2.6554855192981,1.0,2019.0,High_Mountains,2019-01-01,Winter
1449,111.2266331019397,111.4165318722599,2.8887610671667,2.0,2019.0,High_Mountains,2019-02-01,Winter
1449,117.90334395429659,118.2539400847791,2.36391037131,3.0,2019.0,High_Mountains,2019-03-01,Pre-monsoon
1449,119.5690616984685,119.4620433594893,0.994702079602154,4.0,2019.0,High_Mountains,2019-04-01,Pre-monsoon
1449,119.82400683474489,120.041997040036,1.4562445250266,5.0,2019.0,High_Mountains,2019-05-01,Pre-monsoon
1449,121.90405626540229,121.841187185967,0.9930905570487989,6.0,2019.0,High_Mountains,2019-06-01,Monsoon
1449,120.8726485853311,120.8934246612814,0.7904827966292494,7.0,2019.0,High_Mountains,2019-07-01,Monsoon
1449,119.10327042662169,119.0541751368618,0.585096128054598,8.0,2019.0,High_Mountains,2019-08-01,Monsoon
1449,115.84301924022,115.8049529022296,0.9403899691011652,9.0,2019.0,High_Mountains,2019-09-01,Monsoon
1449,115.6451049885062,115.5842392033919,0.8432555855002818,10.0,2019.0,High_Mountains,2019-10-01,Post-monsoon
1449,109.1039268261906,108.9627362185223,1.334449974726,11.0,2019.0,High_Mountains,2019-11-01,Post-monsoon
1449,122.4038210895648,122.21898998189499,3.1332431102829,12.0,2019.0,High_Mountains,2019-12-01,Winter
1449,124.4774477310643,125.39855398262101,2.8957846568527,1.0,2020.0,High_Mountains,2020-01-01,Winter
1449,131.1593252336776,131.1962594328606,1.6566401474395,2.0,2020.0,High_Mountains,2020-02-01,Winter
1449,129.1272685909804,128.934495496876,1.4429769796593,3.0,2020.0,High_Mountains,2020-03-01,Pre-monsoon
1449,132.3884308306969,132.3090453861645,0.9457523734467443,4.0,2020.0,High_Mountains,2020-04-01,Pre-monsoon
1449,125.1338697216936,125.20072945547838,1.2840603117674998,5.0,2020.0,High_Mountains,2020-05-01,Pre-monsoon
1449,117.8683038467341,117.84403796137249,0.9024321349915745,6.0,2020.0,High_Mountains,2020-06-01,Monsoon
1449,116.1214380498432,116.103608933149,0.7047372014485234,7.0,2020.0,High_Mountains,2020-07-01,Monsoon
1449,114.9667978949012,114.91468122909839,0.5685482094061645,8.0,2020.0,High_Mountains,2020-08-01,Monsoon
1449,115.0694710655273,115.0076080985868,0.7948564303958694,9.0,2020.0,High_Mountains,2020-09-01,Monsoon
1449,110.2473487610255,110.1531182815636,0.8129579224404178,10.0,2020.0,High_Mountains,2020-10-01,Post-monsoon
1449,116.0517368808205,116.0449790803437,0.6875787045390389,11.0,2020.0,High_Mountains,2020-11-01,Post-monsoon
1449,114.1876681711015,114.1184501829802,0.6821641574602412,12.0,2020.0,High_Mountains,2020-12-01,Winter
1449,110.8606093481941,111.2527841888713,1.3257178199612,1.0,2021.0,High_Mountains,2021-01-01,Winter
1449,124.979774643016,125.0739211298769,1.1889406866104,2.0,2021.0,High_Mountains,2021-02-01,Winter
1449,122.6111661005293,122.8505934691548,1.4338805737519,3.0,2021.0,High_Mountains,2021-03-01,Pre-monsoon
1449,127.2843790971081,127.83506041985652,1.9817248175382,4.0,2021.0,High_Mountains,2021-04-01,Pre-monsoon
1449,122.638017850781,122.5952458074208,1.3149435375704,5.0,2021.0,High_Mountains,2021-05-01,Pre-monsoon
1449,120.75839382915859,120.6823651981293,0.9979177386135938,6.0,2021.0,High_Mountains,2021-06-01,Monsoon
1449,121.9290826085124,121.9067134590731,0.7700293742991351,7.0,2021.0,High_Mountains,2021-07-01,Monsoon
1449,119.4745953538028,119.45840044450901,0.7234245117433951,8.0,2021.0,High_Mountains,2021-08-01,Monsoon
